Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %CPU20, %CPU21, %CPU22, %CPU23, %CPU24, %CPU25, %CPU26, %CPU27, %CPU28, %CPU29, %CPU30, %CPU31, %CPU32, %CPU33, %CPU34, %CPU35, %CPU36, %CPU37, %CPU38, %CPU39, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1553778649, 39, 40, 160.0, 4.0, 2.0, 0.0, 1.0, 33.3, 3.1, 7.9, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 57.7, 0.0, 21.0, 0.0, 0.0, 1.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8492956, 515156400, 504778848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778650, 40, 40, 152.0, 0.0, 1.0, 36.6, 3.0, 26.7, 4.0, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 53.0, 0.0, 2.0, 0.0, 0.0, 2.0, 15.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8493552, 515156176, 504778624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778651, 41, 40, 156.0, 0.0, 1.0, 37.0, 2.0, 25.3, 3.0, 7.9, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 53.1, 2.0, 0.0, 0.0, 0.0, 0.0, 15.2, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8492748, 515156276, 504778724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778652, 42, 40, 156.0, 0.0, 0.0, 37.4, 3.0, 27.0, 3.0, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 53.1, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8493756, 515156020, 504778468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778653, 43, 40, 156.0, 0.0, 2.0, 37.6, 1.0, 25.3, 4.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 52.6, 2.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8491940, 515157120, 504779568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778654, 44, 40, 156.0, 0.0, 0.0, 38.4, 3.0, 25.3, 4.0, 7.9, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 53.1, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8491948, 515157076, 504779524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778655, 45, 40, 156.0, 0.0, 2.0, 34.7, 6.0, 24.2, 4.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 52.0, 3.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8492484, 515156540, 504778988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778656, 46, 40, 152.0, 0.0, 1.0, 0.0, 42.2, 24.2, 4.0, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 52.5, 1.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8492308, 515156716, 504779164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778657, 47, 40, 152.0, 0.0, 1.0, 0.0, 42.6, 24.2, 3.0, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 51.5, 2.0, 0.0, 0.0, 0.0, 0.0, 15.2, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8491248, 515157740, 504780188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778658, 48, 40, 148.0, 0.0, 1.0, 0.0, 42.6, 10.0, 11.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 51.5, 2.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8493028, 515156700, 504779148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778659, 49, 40, 156.0, 0.0, 1.0, 0.0, 42.6, 25.0, 0.0, 12.1, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 52.0, 3.0, 0.0, 0.0, 0.0, 0.0, 14.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8491704, 515157320, 504779768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778660, 50, 40, 148.0, 0.0, 0.0, 10.1, 36.0, 15.2, 4.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.9, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 5.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446444, 515203016, 504825268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778661, 51, 40, 168.0, 0.0, 0.0, 1.0, 47.3, 5.2, 28.8, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.1, 2.0, 2.0, 27.7, 0.0, 0.0, 0.0, 0.0, 11.3, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.7, 20.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445296, 515203752, 504826004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778662, 52, 40, 164.0, 0.0, 0.0, 0.0, 58.1, 7.4, 21.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 29.4, 0.0, 0.0, 0.0, 0.0, 9.6, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.3, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446548, 515203408, 504825660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778663, 53, 40, 164.0, 0.0, 0.0, 0.0, 61.6, 10.1, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 27.7, 0.0, 0.0, 0.0, 7.9, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.3, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446524, 515202476, 504824728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778664, 54, 40, 160.0, 0.0, 0.0, 1.0, 57.6, 10.1, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 25.7, 0.0, 0.0, 0.0, 6.0, 5.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 15.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445632, 515203724, 504825960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778665, 55, 40, 152.0, 0.0, 0.0, 0.0, 52.5, 7.1, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 24.0, 0.0, 0.0, 0.0, 5.1, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.6, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444076, 515204164, 504826400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778666, 56, 40, 156.0, 0.0, 0.0, 0.0, 56.7, 9.2, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 26.5, 0.0, 0.0, 0.0, 6.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445200, 515203732, 504825968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778667, 57, 40, 164.0, 0.0, 0.0, 0.0, 61.0, 11.0, 6.0, 0.0, 2.0, 5.1, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 20.4, 0.0, 0.0, 0.0, 6.1, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.3, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445024, 515204756, 504826992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778668, 58, 40, 144.0, 0.0, 0.0, 0.0, 56.7, 9.1, 4.0, 0.0, 3.0, 16.8, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 14.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444972, 515204368, 504826604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778669, 59, 40, 148.0, 0.0, 0.0, 0.0, 54.0, 7.1, 3.0, 0.0, 2.0, 15.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.6, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444800, 515204788, 504826976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778670, 60, 40, 148.0, 1.0, 0.0, 0.0, 54.6, 10.0, 4.0, 0.0, 2.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444868, 515204560, 504826748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778671, 61, 40, 152.0, 5.8, 0.0, 0.0, 55.6, 9.1, 5.0, 0.0, 0.0, 16.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 14.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445948, 515203844, 504826032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778672, 62, 40, 152.0, 6.7, 0.0, 0.0, 53.1, 8.2, 3.0, 0.0, 3.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444968, 515203924, 504826112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778673, 63, 40, 176.0, 3.0, 0.0, 2.0, 47.4, 7.0, 11.0, 10.1, 4.0, 16.8, 0.0, 0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8448712, 515201080, 504823268, 0, 0, 0, 0, 48, 0, 2072, 0, 11, 0
1553778674, 64, 40, 168.0, 0.0, 0.0, 0.0, 12.3, 0.0, 34.0, 63.7, 12.6, 19.8, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 17.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446996, 515202752, 504824940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778675, 65, 40, 164.0, 0.0, 0.0, 0.0, 11.4, 1.0, 35.3, 60.6, 10.8, 20.6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447504, 515203048, 504825228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778676, 66, 40, 164.0, 0.0, 0.0, 1.0, 10.6, 0.0, 35.3, 63.6, 10.8, 18.2, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.5, 528281592, 8447184, 515202424, 504824604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778677, 67, 40, 172.0, 0.0, 0.0, 0.0, 13.1, 0.0, 38.3, 60.9, 14.3, 18.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447132, 515202668, 504824848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778678, 68, 40, 172.0, 0.0, 0.0, 0.0, 14.7, 0.0, 39.6, 59.6, 14.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447448, 515202168, 504824348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778679, 69, 40, 164.0, 0.0, 0.0, 0.0, 48.0, 7.8, 14.9, 35.7, 11.8, 18.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447144, 515202656, 504824836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778680, 70, 40, 164.0, 0.0, 0.0, 0.0, 60.6, 11.5, 7.0, 32.1, 12.5, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447064, 515202656, 504824836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778681, 71, 40, 168.0, 0.0, 0.0, 0.0, 61.3, 12.3, 6.9, 31.1, 12.4, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446268, 515203532, 504825712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778682, 72, 40, 168.0, 0.0, 0.0, 0.0, 60.2, 12.3, 6.1, 31.7, 12.5, 19.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446552, 515203168, 504825348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778683, 73, 40, 164.0, 0.0, 0.0, 1.0, 60.6, 12.3, 7.0, 31.1, 12.5, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445492, 515204308, 504826488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778684, 74, 40, 160.0, 0.0, 0.0, 0.0, 61.1, 10.6, 2.1, 31.1, 11.8, 21.4, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447108, 515202664, 504824844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778685, 75, 40, 160.0, 0.0, 0.0, 0.0, 61.9, 8.9, 3.1, 30.4, 9.9, 20.6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446036, 515203764, 504825944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778686, 76, 40, 144.0, 0.0, 0.0, 0.0, 61.3, 4.2, 3.1, 26.0, 10.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446660, 515203020, 504825200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778687, 77, 40, 148.0, 0.0, 0.0, 0.0, 59.6, 6.1, 4.1, 30.6, 8.1, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447044, 515203512, 504825692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778688, 78, 40, 152.0, 0.0, 0.0, 0.0, 59.0, 2.0, 4.1, 33.0, 7.1, 18.8, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447524, 515203028, 504825208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778689, 79, 40, 160.0, 0.0, 0.0, 0.0, 60.0, 0.0, 7.0, 32.4, 9.9, 19.6, 0.0, 0.0, 0.0, 0.0, 9.8, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444672, 515205004, 504827184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778690, 80, 40, 164.0, 0.0, 0.0, 0.0, 60.2, 0.0, 6.0, 31.1, 12.5, 20.6, 0.0, 0.0, 0.0, 0.0, 11.4, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445200, 515204392, 504826572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778691, 81, 40, 156.0, 2.0, 0.0, 1.0, 57.0, 0.0, 5.1, 21.6, 20.0, 18.8, 2.0, 0.0, 0.0, 0.0, 8.8, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445856, 515204700, 504826880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778692, 82, 40, 152.0, 6.7, 0.0, 0.0, 55.0, 0.0, 5.0, 0.0, 39.4, 16.0, 6.0, 0.0, 0.0, 0.0, 7.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444452, 515204344, 504826524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778693, 83, 40, 156.0, 4.9, 0.0, 0.0, 54.6, 0.0, 3.1, 0.0, 39.0, 16.2, 4.1, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444112, 515205728, 504827868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778694, 84, 40, 152.0, 4.9, 0.0, 0.0, 54.5, 0.0, 6.9, 0.0, 15.5, 15.2, 8.7, 0.0, 0.0, 0.0, 27.6, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444244, 515204848, 504826988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778695, 85, 40, 152.0, 3.9, 0.0, 0.0, 53.5, 5.1, 5.1, 0.0, 7.0, 16.0, 6.0, 0.0, 0.0, 0.0, 36.1, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8443584, 515205376, 504827516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778696, 86, 40, 152.0, 5.8, 0.0, 0.0, 53.1, 9.1, 5.0, 0.0, 6.9, 13.3, 6.1, 0.0, 0.0, 0.0, 38.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444052, 515205788, 504827928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778697, 87, 40, 152.0, 5.8, 0.0, 1.0, 39.4, 9.2, 17.0, 3.0, 6.1, 15.0, 6.9, 0.0, 0.0, 0.0, 37.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444232, 515204632, 504826772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778698, 88, 40, 156.0, 5.8, 0.0, 0.0, 0.0, 9.1, 53.0, 4.0, 7.8, 16.0, 6.9, 0.0, 0.0, 0.0, 37.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444716, 515205124, 504827264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
